,Close
2024-02-19,24298.62
2024-02-20,24505.96
2024-02-21,24401.23
2024-02-22,24427.45
2024-02-23,24363.98
2024-02-26,24305.19
2024-02-27,24196.49
2024-02-28,23869.33
2024-02-29,23973.29
2024-03-01,24149.48
2024-03-02,24155.13
2024-03-04,24001.09
2024-03-05,24252.36
2024-03-06,24454.08
2024-03-07,24878.45
2024-03-11,24719.08
2024-03-12,24496.4
2024-03-13,23782.89
2024-03-14,24411.04
2024-03-15,24561.16
2024-03-18,24764.92
2024-03-19,24504.21
2024-03-20,24179.91
2024-03-21,24636.97
2024-03-22,24975.9
2024-03-26,25023.27
2024-03-27,24882.23
2024-03-28,24886.95
2024-04-01,25327.57
2024-04-02,25497.64
2024-04-03,25671.34
2024-04-04,25622.82
2024-04-05,25722.17
2024-04-08,25873.93
2024-04-09,25729.05
2024-04-10,26206.27
2024-04-12,26129.47
2024-04-15,25600.3
2024-04-16,25505.65
2024-04-18,25502.28
2024-04-19,25542.15
2024-04-22,25777.92
2024-04-23,26098.61
2024-04-24,26358.03
2024-04-25,26457.34
2024-04-26,26692.08
2024-04-29,26732.13
2024-04-30,26622.85
2024-05-02,26624.1
2024-05-03,26343.54
2024-05-06,26402.93
2024-05-07,25724.47
2024-05-08,25406.34
2024-05-09,24912.85
2024-05-10,25369.11
2024-05-13,25521.4
2024-05-14,25670.34
2024-05-15,25662.19
2024-05-16,25710.66
2024-05-17,25999.69
2024-05-18,26071.14
2024-05-21,26221.98
2024-05-22,26288.58
2024-05-23,26145.1
2024-05-24,26071.03
2024-05-27,26041.66
2024-05-28,25881.1
2024-05-29,25751.38
2024-05-30,25513.41
2024-05-31,25358.19
2024-06-03,26006.56
2024-06-04,24887.75
2024-06-05,25896.61
2024-06-06,26132.16
2024-06-07,26262.9
2024-06-10,26766.59
2024-06-11,26988.76
2024-06-12,27035.96
2024-06-13,27325.73
2024-06-14,27366.32
2024-06-18,27554.08
2024-06-19,27656.46
2024-06-20,28444.78
2024-06-21,28085.78
2024-06-24,27912.13
2024-06-25,27749.77
2024-06-26,27842.18
2024-06-27,27793.15
2024-06-28,27950.43
2024-07-01,28193.78
2024-07-02,28169.81
2024-07-03,28356.81
2024-07-04,28634.49
2024-07-05,28662.19
2024-07-08,28618.98
2024-07-09,28694.61
2024-07-10,28684.16
2024-07-11,28676.33
2024-07-12,28689.67
2024-07-15,28758.38
2024-07-16,28692.6
2024-07-18,28604.96
2024-07-19,27950.53
2024-07-22,28399.02
2024-07-23,28174.93
2024-07-24,28125.88
2024-07-25,28060.71
2024-07-26,28682.03
2024-07-29,29247.96
2024-07-30,29517.62
2024-07-31,29843.75
2024-08-01,29556.27
2024-08-02,29156.58
2024-08-05,28379.58
2024-08-06,28511.37
2024-08-07,29257.09
2024-08-08,29157.37
2024-08-09,29302.97
2024-08-12,29141.2
2024-08-13,28343.97
2024-08-14,28119.38
2024-08-16,28556.21
2024-08-19,28545.42
2024-08-20,28648.7
2024-08-21,28729.99
2024-08-22,29033.61
2024-08-23,28850.23
2024-08-26,28960.8
2024-08-27,29127.34
2024-08-28,29065.42
2024-08-29,28920.63
2024-08-30,29263.69
2024-09-02,29463.13
2024-09-03,29469.75
2024-09-04,29591.72
2024-09-05,29807.41
2024-09-06,29688.39
2024-09-09,29774.57
2024-09-10,30110.48
2024-09-11,29805.85
2024-09-12,29996.74
2024-09-13,30192.43
2024-09-16,30189.62
2024-09-17,30152.85
2024-09-18,29934.23
2024-09-19,29776.01
2024-09-20,29904.28
2024-09-23,30147.14
2024-09-24,30163.73
2024-09-25,30229.37
2024-09-26,30251.85
2024-09-27,30550.7
2024-09-30,30655.82
2024-10-01,31027.23
2024-10-03,30374.04
2024-10-04,29690.97
2024-10-07,28932.18
2024-10-08,29401.59
2024-10-09,29621.9
2024-10-10,29796.73
2024-10-11,29816.69
2024-10-14,29691.55
2024-10-15,29881.15
2024-10-16,30018.59
2024-10-17,29383.14
2024-10-18,29622.13
2024-10-21,29315.35
2024-10-22,28456.37
2024-10-23,28531.87
2024-10-24,28517.57
2024-10-25,28038.17
2024-10-28,28263.74
2024-10-29,28364.54
2024-10-30,28790.04
2024-10-31,28818.5
2024-11-01,29024.0
2024-11-04,28535.12
2024-11-05,28901.69
2024-11-06,29515.6
2024-11-07,29565.53
2024-11-08,28845.25
2024-11-11,28356.99
2024-11-12,27976.48
2024-11-13,27175.7
2024-11-14,27464.63
2024-11-18,27124.39
2024-11-19,27367.06
