,Close
2025-02-14,3240.3
2025-02-17,3243.7
2025-02-18,3213.95
2025-02-19,3350.9
2025-02-20,3454.75
2025-02-21,3413.35
2025-02-24,3367.5
2025-02-25,3344.5
2025-02-27,3223.75
2025-02-28,3091.05
2025-03-03,3018.2
2025-03-04,3029.3
2025-03-05,3060.35
2025-03-06,3069.55
2025-03-07,3060.3
2025-03-10,2960.6
2025-03-11,2929.9
2025-03-12,2946.5
2025-03-13,2928.4
2025-03-17,2960.9
2025-03-18,3069.85
2025-03-19,3193.2
2025-03-20,3230.6
2025-03-21,3336.1
2025-03-24,3363.3
2025-03-25,3317.0
2025-03-26,3261.9
2025-03-27,3310.0
2025-03-28,3415.75
2025-04-01,3375.15
2025-04-02,3448.6
2025-04-03,3468.7
2025-04-04,3345.1
2025-04-07,3211.2
2025-04-08,3315.3
2025-04-09,3290.35
2025-04-11,3384.0
2025-04-15,3517.3
2025-04-16,3537.15
2025-04-17,3572.0
2025-04-21,3737.65
2025-04-22,3790.25
2025-04-23,3877.25
2025-04-24,3862.7
2025-04-25,3744.55
2025-04-28,3804.45
2025-04-29,3820.85
2025-04-30,3734.65
2025-05-02,3713.25
2025-05-05,3756.15
2025-05-06,3623.95
2025-05-07,3740.75
2025-05-08,3687.6
2025-05-09,3633.8
2025-05-12,3839.8
2025-05-13,3886.9
2025-05-14,3949.1
2025-05-15,3955.55
2025-05-16,4055.15
2025-05-19,4119.85
2025-05-20,4071.8
2025-05-21,4091.25
2025-05-22,4029.65
2025-05-23,4116.95
2025-05-26,4122.8
2025-05-27,4108.35
2025-05-28,4126.35
2025-05-29,4160.35
2025-05-30,4254.8
2025-06-02,4348.9
2025-06-03,4383.25
2025-06-04,4409.5
2025-06-05,4538.85
2025-06-06,4634.7
2025-06-09,4742.75
2025-06-10,4714.85
2025-06-11,4602.6
2025-06-12,4466.95
2025-06-13,4436.3
2025-06-16,4481.7
2025-06-17,4475.65
2025-06-18,4436.65
2025-06-19,4355.7
2025-06-20,4479.4
2025-06-23,4566.25
2025-06-24,4607.5
2025-06-25,4655.15
2025-06-26,4673.3
2025-06-27,4692.1
2025-06-30,4730.1
2025-07-01,4724.5
2025-07-02,4681.6
2025-07-03,4755.05
2025-07-04,4633.65
2025-07-07,4624.6
2025-07-08,4548.3
2025-07-09,4581.05
2025-07-10,4569.7
2025-07-11,4477.0
2025-07-14,4536.3
2025-07-15,4631.45
2025-07-16,4648.1
2025-07-17,4646.45
2025-07-18,4625.55
2025-07-21,4680.25
2025-07-22,4661.55
2025-07-23,4654.1
2025-07-24,4560.05
2025-07-25,4450.2
2025-07-28,4373.85
2025-07-29,4419.55
2025-07-30,4404.9
2025-07-31,4342.5
2025-08-01,4303.6
2025-08-04,4415.35
2025-08-05,4364.6
2025-08-06,4355.7
2025-08-07,4387.0
2025-08-08,4318.5
2025-08-11,4343.65
2025-08-12,4325.9
2025-08-13,4418.7
2025-08-14,4408.05
